69.06685797151498,40.17147954557868
69.65466777151498,40.17147954557868
70.24247757151498,40.17147954557868
70.83028737151498,40.17147954557868
71.41809717151499,40.17147954557868
72.00590697151499,40.17147954557868
72.59371677151499,40.17147954557868
73.181526571515,40.17147954557868
73.769336371515,40.17147954557868
69.65079547151498,39.719293645578674
70.23473297151499,39.719293645578674
70.81867047151499,39.719293645578674
71.402607971515,39.719293645578674
71.986545471515,39.719293645578674
72.570482971515,39.719293645578674
73.15442047151501,39.719293645578674
73.73835797151501,39.719293645578674
69.64700967151498,39.26710774557867
70.22716137151498,39.26710774557867
70.80731307151498,39.26710774557867
71.38746477151498,39.26710774557867
71.96761647151499,39.26710774557867
72.54776817151499,39.26710774557867
73.12791987151499,39.26710774557867
73.70807157151499,39.26710774557867
69.64330837151498,38.81492184557867
70.21975877151498,38.81492184557867
70.79620917151497,38.81492184557867
71.37265957151497,38.81492184557867
71.94910997151497,38.81492184557867
72.52556037151497,38.81492184557867
73.10201077151497,38.81492184557867
73.67846117151497,38.81492184557867
69.63968947151498,38.36273594557866
70.21252097151499,38.36273594557866
70.785352471515,38.36273594557866
71.358183971515,38.36273594557866
71.93101547151501,38.36273594557866
72.50384697151502,38.36273594557866
73.07667847151502,38.36273594557866
73.64950997151503,38.36273594557866
69.63615087151497,37.91055004557866
70.20544377151496,37.91055004557866
70.77473667151496,37.91055004557866
71.34402957151495,37.91055004557866
71.91332247151495,37.91055004557866
72.48261537151494,37.91055004557866
73.05190827151493,37.91055004557866
73.62120117151493,37.91055004557866
